activity_id,user_id,show_id,watch_minutes,watch_hours
2881,156,s264,153,2.55
2882,66,s6373,222,3.7
2883,114,s3639,210,3.5
2884,245,s1853,197,3.28
2885,70,s4968,67,1.12
2886,33,s7056,15,0.25
2887,51,s4682,12,0.2
2888,297,s6595,103,1.72
2889,148,s3157,43,0.72
2890,482,s1738,106,1.77
2891,237,s1478,100,1.67
2892,152,s4097,19,0.32
2893,453,s4680,30,0.5
2894,280,s6970,98,1.63
2895,254,s2940,210,3.5
2896,167,s1794,228,3.8
2897,453,s6739,143,2.38
2898,135,s906,210,3.5
2899,422,s3733,100,1.67
2900,292,s2535,269,4.48
2901,166,s3330,192,3.2
2902,219,s1092,25,0.42
2903,290,s4883,159,2.65
2904,174,s6721,245,4.08
2905,288,s6017,227,3.78
2906,147,s1945,46,0.77
2907,266,s2791,138,2.3
2908,121,s3078,219,3.65
2909,67,s7274,74,1.23
2910,422,s6194,243,4.05
2911,255,s4409,219,3.65
2912,328,s5749,232,3.87
2913,222,s1916,213,3.55
2914,7,s3003,62,1.03
2915,125,s6825,76,1.27
2916,420,s7907,225,3.75
2917,231,s6964,287,4.78
2918,186,s8681,93,1.55
2919,192,s3304,219,3.65
2920,192,s5348,220,3.67
2921,432,s2525,297,4.95
2922,234,s4324,298,4.97
2923,399,s6279,125,2.08
2924,283,s469,198,3.3
2925,354,s8417,52,0.87
2926,390,s7538,173,2.88
2927,218,s2858,205,3.42
2928,164,s1776,24,0.4
2929,263,s5983,101,1.68
2930,106,s5261,20,0.33
2931,343,s4553,258,4.3
2932,241,s8459,200,3.33
2933,454,s2426,103,1.72
2934,9,s5788,166,2.77
2935,73,s800,23,0.38
2936,230,s7912,29,0.48
2937,130,s1092,241,4.02
2938,323,s5274,163,2.72
2939,442,s394,166,2.77
2940,442,s7684,221,3.68
2941,256,s1682,111,1.85
2942,328,s7290,299,4.98
2943,424,s5888,109,1.82
2944,100,s5052,273,4.55
2945,276,s4057,200,3.33
2946,427,s6075,64,1.07
2947,2,s11,130,2.17
2948,291,s856,81,1.35
2949,341,s4763,128,2.13
2950,264,s2705,289,4.82
2951,70,s4928,193,3.22
2952,10,s5865,16,0.27
2953,9,s5511,299,4.98
2954,233,s214,138,2.3
2955,121,s430,186,3.1
2956,363,s6633,286,4.77
2957,150,s8022,286,4.77
2958,47,s3232,71,1.18
2959,436,s473,296,4.93
2960,252,s4328,230,3.83
2961,138,s552,79,1.32
2962,83,s5916,38,0.63
2963,143,s4704,287,4.78
2964,354,s4670,275,4.58
2965,336,s7871,62,1.03
2966,122,s3169,111,1.85
2967,207,s1532,283,4.72
2968,221,s6407,120,2.0
2969,25,s4833,205,3.42
2970,373,s1853,88,1.47
2971,317,s6586,229,3.82
2972,161,s8245,201,3.35
2973,127,s3264,66,1.1
2974,267,s8416,37,0.62
2975,230,s412,40,0.67
2976,465,s6135,87,1.45
2977,153,s4002,73,1.22
2978,415,s3289,136,2.27
2979,38,s7009,218,3.63
2980,115,s6279,221,3.68
2981,274,s3572,205,3.42
2982,74,s2378,102,1.7
2983,324,s7268,77,1.28
2984,68,s1818,123,2.05
2985,70,s3502,247,4.12
2986,368,s526,84,1.4
2987,234,s5461,228,3.8
2988,35,s6787,52,0.87
2989,479,s1283,68,1.13
2990,199,s604,297,4.95
2991,233,s3194,223,3.72
2992,365,s6311,280,4.67
2993,70,s7868,289,4.82
2994,357,s3887,188,3.13
2995,55,s7555,27,0.45
2996,203,s7842,94,1.57
2997,8,s7955,111,1.85
2998,485,s7220,23,0.38
2999,134,s1804,129,2.15
3000,448,s6023,61,1.02
3001,52,s6165,192,3.2
3002,324,s202,202,3.37
3003,27,s5928,119,1.98
3004,30,s5487,57,0.95
3005,199,s8429,247,4.12
3006,115,s111,185,3.08
3007,400,s5208,68,1.13
3008,162,s4982,232,3.87
3009,48,s5242,163,2.72
3010,162,s3495,37,0.62
3011,351,s5892,277,4.62
3012,12,s5038,59,0.98
3013,268,s7194,126,2.1
3014,309,s911,109,1.82
3015,285,s3214,84,1.4
3016,215,s7472,65,1.08
3017,23,s6999,297,4.95
3018,424,s1845,154,2.57
3019,448,s2248,103,1.72
3020,49,s2259,65,1.08
3021,291,s1374,109,1.82
3022,319,s5045,247,4.12
3023,127,s7899,10,0.17
3024,454,s1484,96,1.6
3025,406,s3545,12,0.2
3026,238,s8450,123,2.05
3027,163,s2919,263,4.38
3028,94,s8603,297,4.95
3029,439,s203,153,2.55
3030,95,s2575,267,4.45
3031,341,s8145,23,0.38
3032,117,s4681,252,4.2
3033,89,s66,43,0.72
3034,231,s2069,256,4.27
3035,402,s3116,168,2.8
3036,441,s4057,34,0.57
3037,114,s328,287,4.78
3038,311,s5801,143,2.38
3039,120,s6407,77,1.28
3040,352,s6816,93,1.55
3041,38,s7660,39,0.65
3042,130,s8214,164,2.73
3043,266,s2504,153,2.55
3044,174,s1727,132,2.2
3045,357,s6528,187,3.12
3046,253,s3850,42,0.7
3047,401,s4170,71,1.18
3048,111,s2423,210,3.5
3049,46,s7085,167,2.78
3050,473,s6722,206,3.43
3051,40,s3119,214,3.57
3052,292,s4229,29,0.48
3053,226,s7645,298,4.97
3054,11,s5014,110,1.83
3055,500,s7137,88,1.47
3056,116,s2320,273,4.55
3057,339,s3821,253,4.22
3058,481,s8649,272,4.53
3059,274,s7181,211,3.52
3060,256,s3423,199,3.32
3061,349,s3240,283,4.72
3062,259,s5958,88,1.47
3063,85,s3810,201,3.35
3064,355,s194,177,2.95
3065,442,s552,282,4.7
3066,489,s5435,220,3.67
3067,377,s5682,227,3.78
3068,461,s8286,243,4.05
3069,102,s2477,82,1.37
3070,236,s89,84,1.4
3071,255,s6217,150,2.5
3072,460,s4862,193,3.22
3073,36,s1170,298,4.97
3074,489,s5239,156,2.6
3075,116,s205,294,4.9
3076,138,s6917,226,3.77
3077,481,s7643,264,4.4
3078,72,s4902,127,2.12
3079,240,s3560,37,0.62
3080,140,s6066,196,3.27
3081,495,s6426,201,3.35
3082,83,s1158,287,4.78
3083,99,s5124,242,4.03
3084,378,s6840,264,4.4
3085,495,s7131,202,3.37
3086,348,s5728,114,1.9
3087,201,s4467,215,3.58
3088,178,s6823,36,0.6
3089,306,s1970,298,4.97
3090,358,s5692,91,1.52
3091,214,s8699,35,0.58
3092,317,s2639,156,2.6
3093,415,s1961,142,2.37
3094,315,s5628,177,2.95
3095,78,s8046,274,4.57
3096,92,s3399,285,4.75
3097,401,s2659,267,4.45
3098,263,s7314,72,1.2
3099,234,s704,261,4.35
3100,397,s2958,206,3.43
3101,208,s530,270,4.5
3102,253,s4771,12,0.2
3103,5,s8691,106,1.77
3104,154,s3391,108,1.8
3105,344,s1024,49,0.82
3106,219,s2407,209,3.48
3107,492,s3541,228,3.8
3108,67,s5360,230,3.83
3109,337,s8493,229,3.82
3110,270,s634,300,5.0
3111,426,s3324,228,3.8
3112,249,s7038,242,4.03
3113,455,s2780,118,1.97
3114,434,s2475,161,2.68
3115,4,s2004,136,2.27
3116,107,s7253,197,3.28
3117,130,s4126,299,4.98
3118,139,s2702,269,4.48
3119,134,s8102,224,3.73
3120,3,s8449,281,4.68
3121,157,s7664,148,2.47
3122,79,s7792,295,4.92
3123,264,s6568,281,4.68
3124,494,s2044,147,2.45
3125,119,s534,246,4.1
3126,272,s1768,19,0.32
3127,80,s8336,89,1.48
3128,184,s8318,51,0.85
3129,15,s3332,131,2.18
3130,500,s6300,151,2.52
3131,139,s754,16,0.27
3132,265,s7776,262,4.37
3133,388,s838,109,1.82
3134,474,s2695,279,4.65
3135,414,s1695,288,4.8
3136,310,s6265,282,4.7
3137,255,s8130,101,1.68
3138,489,s386,236,3.93
3139,143,s5310,280,4.67
3140,451,s1081,212,3.53
3141,427,s3765,232,3.87
3142,172,s180,239,3.98
3143,397,s5760,270,4.5
3144,33,s6616,177,2.95
3145,264,s4466,171,2.85
3146,236,s3468,116,1.93
3147,454,s4887,44,0.73
3148,122,s166,274,4.57
3149,191,s1421,255,4.25
3150,186,s3671,13,0.22
3151,137,s2380,22,0.37
3152,214,s1239,258,4.3
3153,277,s7441,107,1.78
3154,399,s4818,97,1.62
3155,490,s7023,299,4.98
3156,80,s5768,162,2.7
3157,99,s4437,11,0.18
3158,128,s2283,28,0.47
3159,44,s6340,192,3.2
3160,436,s62,273,4.55
3161,147,s3823,49,0.82
3162,282,s2202,81,1.35
3163,162,s7577,147,2.45
3164,102,s1982,113,1.88
3165,91,s7153,62,1.03
3166,225,s3738,159,2.65
3167,476,s5669,176,2.93
3168,309,s2548,152,2.53
3169,127,s8293,243,4.05
3170,442,s2271,270,4.5
3171,175,s7699,275,4.58
3172,9,s3910,189,3.15
3173,121,s2168,270,4.5
3174,137,s8787,254,4.23
3175,150,s3382,243,4.05
3176,390,s7651,143,2.38
3177,461,s248,196,3.27
3178,274,s4850,271,4.52
3179,370,s6905,95,1.58
3180,110,s4927,293,4.88
3181,186,s5082,176,2.93
3182,247,s6746,29,0.48
3183,10,s4024,207,3.45
3184,453,s505,239,3.98
3185,29,s1974,168,2.8
3186,461,s3534,212,3.53
3187,331,s2637,139,2.32
3188,21,s7565,118,1.97
3189,85,s7379,246,4.1
3190,61,s6400,229,3.82
3191,383,s8022,114,1.9
3192,216,s1277,184,3.07
3193,434,s1525,24,0.4
3194,90,s4038,23,0.38
3195,376,s245,120,2.0
3196,376,s2722,23,0.38
3197,66,s4954,209,3.48
3198,34,s111,28,0.47
3199,384,s7876,40,0.67
3200,454,s1946,137,2.28
3201,449,s7018,180,3.0
3202,300,s5561,263,4.38
3203,56,s8795,51,0.85
3204,56,s1074,85,1.42
3205,139,s5371,253,4.22
3206,374,s4429,10,0.17
3207,281,s5829,275,4.58
3208,398,s6343,250,4.17
3209,151,s4232,169,2.82
3210,155,s2500,224,3.73
3211,291,s2898,84,1.4
3212,128,s7350,121,2.02
3213,26,s356,119,1.98
3214,308,s4658,268,4.47
3215,117,s951,37,0.62
3216,479,s1571,160,2.67
3217,418,s7452,286,4.77
3218,198,s4007,74,1.23
3219,362,s1386,115,1.92
3220,187,s1505,18,0.3
3221,13,s7604,149,2.48
3222,292,s2206,265,4.42
3223,69,s4761,217,3.62
3224,220,s429,132,2.2
3225,118,s5612,178,2.97
3226,228,s2446,83,1.38
3227,484,s3574,58,0.97
3228,457,s816,135,2.25
3229,21,s8056,166,2.77
3230,343,s5748,76,1.27
3231,297,s6617,88,1.47
3232,186,s6875,92,1.53
3233,498,s6496,133,2.22
3234,222,s1843,222,3.7
3235,236,s8384,251,4.18
3236,476,s3181,267,4.45
3237,399,s7726,97,1.62
3238,499,s7237,200,3.33
3239,73,s1835,190,3.17
3240,241,s2284,102,1.7
3241,206,s8287,299,4.98
3242,109,s5850,63,1.05
3243,41,s7106,63,1.05
3244,109,s5472,54,0.9
3245,480,s7643,45,0.75
3246,95,s3954,203,3.38
3247,373,s4737,35,0.58
3248,140,s600,186,3.1
3249,314,s6183,19,0.32
3250,16,s1142,184,3.07
3251,272,s6989,267,4.45
3252,134,s7192,137,2.28
3253,55,s8166,128,2.13
3254,17,s2439,204,3.4
3255,332,s7579,130,2.17
3256,240,s1240,197,3.28
3257,378,s8590,236,3.93
3258,385,s1552,21,0.35
3259,392,s4580,46,0.77
3260,133,s5228,52,0.87
3261,109,s4608,92,1.53
3262,403,s4193,178,2.97
3263,350,s4578,85,1.42
3264,491,s8540,277,4.62
3265,453,s7930,136,2.27
3266,46,s4501,94,1.57
3267,471,s88,29,0.48
3268,17,s1651,81,1.35
3269,250,s5480,295,4.92
3270,336,s394,112,1.87
3271,42,s811,192,3.2
3272,371,s1113,106,1.77
3273,244,s1843,88,1.47
3274,92,s1565,185,3.08
3275,416,s7739,259,4.32
3276,294,s6339,240,4.0
3277,146,s5546,239,3.98
3278,386,s5853,206,3.43
3279,178,s1194,211,3.52
3280,456,s4093,140,2.33
3281,273,s5589,15,0.25
3282,75,s2313,245,4.08
3283,456,s3281,222,3.7
3284,25,s3817,228,3.8
3285,269,s3594,150,2.5
3286,29,s452,264,4.4
3287,376,s6439,277,4.62
3288,370,s1350,257,4.28
3289,337,s7309,176,2.93
3290,144,s2908,261,4.35
3291,73,s1912,64,1.07
3292,291,s6114,203,3.38
3293,135,s462,224,3.73
3294,374,s8519,143,2.38
3295,53,s7568,251,4.18
3296,414,s6523,45,0.75
3297,251,s3376,157,2.62
3298,167,s2290,233,3.88
3299,234,s6365,284,4.73
3300,489,s3431,93,1.55
3301,47,s7440,282,4.7
3302,77,s1297,22,0.37
3303,462,s1736,225,3.75
3304,156,s2217,243,4.05
3305,478,s5207,70,1.17
3306,169,s6787,90,1.5
3307,57,s6010,31,0.52
3308,363,s162,26,0.43
3309,408,s2271,37,0.62
3310,313,s7438,199,3.32
3311,186,s5247,139,2.32
3312,67,s5383,117,1.95
3313,342,s5756,36,0.6
3314,396,s7020,105,1.75
3315,25,s2979,85,1.42
3316,149,s6936,168,2.8
3317,211,s2258,146,2.43
3318,43,s1966,106,1.77
3319,228,s3610,104,1.73
3320,351,s7464,81,1.35
3321,117,s6611,296,4.93
3322,388,s1275,39,0.65
3323,85,s6254,42,0.7
3324,498,s7024,34,0.57
3325,365,s3506,10,0.17
3326,342,s30,215,3.58
3327,50,s4209,183,3.05
3328,203,s6508,253,4.22
3329,74,s4817,178,2.97
3330,162,s7639,257,4.28
3331,290,s3662,154,2.57
3332,395,s6947,68,1.13
3333,274,s8586,65,1.08
3334,64,s1870,193,3.22
3335,313,s5050,103,1.72
3336,120,s7342,284,4.73
3337,456,s2764,129,2.15
3338,446,s6999,205,3.42
3339,110,s5078,183,3.05
3340,401,s2221,83,1.38
3341,209,s4496,120,2.0
3342,158,s264,86,1.43
3343,461,s7865,218,3.63
3344,316,s3436,25,0.42
3345,206,s620,240,4.0
3346,139,s409,121,2.02
3347,254,s4175,182,3.03
3348,223,s7878,288,4.8
3349,478,s7935,257,4.28
3350,363,s1008,142,2.37
3351,412,s105,300,5.0
3352,77,s8046,48,0.8
3353,363,s5980,273,4.55
3354,132,s8635,267,4.45
3355,33,s4840,171,2.85
3356,305,s1652,165,2.75
3357,490,s5314,130,2.17
3358,372,s1750,263,4.38
3359,143,s30,41,0.68
3360,11,s8644,66,1.1
3361,405,s2152,270,4.5
3362,374,s3444,249,4.15
3363,163,s452,169,2.82
3364,126,s5835,76,1.27
3365,365,s905,205,3.42
3366,332,s7885,280,4.67
3367,418,s4343,197,3.28
3368,273,s8713,254,4.23
3369,317,s7297,77,1.28
3370,177,s2233,47,0.78
3371,56,s6732,207,3.45
3372,187,s5843,20,0.33
3373,271,s7459,256,4.27
3374,395,s6624,231,3.85
3375,450,s896,66,1.1
3376,44,s6998,32,0.53
3377,466,s8497,206,3.43
3378,410,s7748,232,3.87
3379,280,s1570,254,4.23
3380,388,s3422,195,3.25
3381,388,s1604,145,2.42
3382,31,s3152,251,4.18
3383,388,s5024,65,1.08
3384,477,s4789,174,2.9
3385,123,s3078,169,2.82
3386,223,s2621,135,2.25
3387,221,s4381,194,3.23
3388,382,s5622,43,0.72
3389,427,s7440,267,4.45
3390,132,s8036,92,1.53
3391,28,s4287,158,2.63
3392,139,s5805,202,3.37
3393,343,s5483,141,2.35
3394,17,s3442,207,3.45
3395,468,s8634,94,1.57
3396,491,s6944,256,4.27
3397,151,s257,222,3.7
3398,200,s5668,300,5.0
3399,497,s3697,37,0.62
3400,413,s4291,52,0.87
3401,156,s4076,294,4.9
3402,295,s5707,168,2.8
3403,35,s8353,81,1.35
3404,440,s4113,122,2.03
3405,454,s3412,279,4.65
3406,122,s8496,207,3.45
3407,327,s4299,76,1.27
3408,300,s2382,201,3.35
3409,255,s7098,32,0.53
3410,161,s65,37,0.62
3411,456,s8765,162,2.7
3412,122,s2452,76,1.27
3413,256,s7765,59,0.98
3414,118,s7552,267,4.45
3415,422,s5295,265,4.42
3416,195,s145,84,1.4
3417,150,s1562,40,0.67
3418,208,s8422,174,2.9
3419,25,s5252,199,3.32
3420,295,s5939,170,2.83
3421,161,s4792,65,1.08
3422,140,s3142,44,0.73
3423,157,s3817,196,3.27
3424,111,s6020,249,4.15
3425,201,s2947,186,3.1
3426,265,s6230,191,3.18
3427,496,s6405,249,4.15
3428,479,s5293,143,2.38
3429,289,s1419,33,0.55
3430,358,s5746,273,4.55
3431,474,s6483,163,2.72
3432,157,s1430,268,4.47
3433,310,s1244,228,3.8
3434,120,s4051,114,1.9
3435,55,s5892,178,2.97
3436,192,s5185,72,1.2
3437,199,s605,194,3.23
3438,352,s3694,65,1.08
3439,464,s6022,183,3.05
3440,133,s4022,154,2.57
3441,212,s3607,90,1.5
3442,475,s6876,217,3.62
3443,385,s4945,280,4.67
3444,473,s2989,25,0.42
3445,171,s2190,118,1.97
3446,457,s3164,80,1.33
3447,485,s6411,260,4.33
3448,217,s564,28,0.47
3449,237,s2869,223,3.72
3450,105,s4386,180,3.0
3451,35,s213,143,2.38
3452,176,s5228,89,1.48
3453,187,s6476,176,2.93
3454,220,s681,37,0.62
3455,149,s6136,98,1.63
3456,394,s2476,182,3.03
3457,228,s887,47,0.78
3458,313,s4467,165,2.75
3459,256,s8160,286,4.77
3460,85,s4136,179,2.98
3461,402,s8752,282,4.7
3462,425,s2803,76,1.27
3463,427,s6514,77,1.28
3464,482,s1569,12,0.2
3465,42,s8116,240,4.0
3466,496,s3870,89,1.48
3467,263,s3259,242,4.03
3468,185,s6459,261,4.35
3469,93,s8341,225,3.75
3470,444,s5834,238,3.97
3471,264,s1686,205,3.42
3472,170,s4490,130,2.17
3473,221,s8540,174,2.9
3474,244,s1981,72,1.2
3475,233,s1281,123,2.05
3476,435,s1816,217,3.62
3477,320,s5390,291,4.85
3478,138,s465,210,3.5
3479,1,s8365,129,2.15
3480,472,s957,125,2.08
3481,92,s1197,78,1.3
3482,187,s7400,202,3.37
3483,176,s2889,20,0.33
3484,133,s5173,40,0.67
3485,351,s8475,124,2.07
3486,320,s2452,235,3.92
3487,406,s4680,165,2.75
3488,284,s8695,164,2.73
3489,328,s1097,71,1.18
3490,261,s1171,131,2.18
3491,165,s5719,204,3.4
3492,270,s722,49,0.82
3493,359,s834,271,4.52
3494,461,s7979,257,4.28
3495,425,s1578,10,0.17
3496,309,s8690,50,0.83
3497,296,s2649,190,3.17
3498,374,s5741,237,3.95
3499,174,s6298,41,0.68
3500,353,s68,234,3.9
3501,174,s24,159,2.65
3502,346,s6662,136,2.27
3503,486,s3769,122,2.03
3504,392,s8778,91,1.52
3505,184,s6557,79,1.32
3506,74,s8357,112,1.87
3507,12,s6168,261,4.35
3508,466,s5172,223,3.72
3509,46,s5649,252,4.2
3510,236,s4229,222,3.7
3511,142,s953,290,4.83
3512,459,s1089,200,3.33
3513,61,s7899,273,4.55
3514,293,s3365,73,1.22
3515,492,s3396,157,2.62
3516,410,s1772,195,3.25
3517,235,s2587,157,2.62
3518,171,s7134,240,4.0
3519,223,s7081,16,0.27
3520,203,s3504,130,2.17
3521,1,s1447,11,0.18
3522,481,s8480,145,2.42
3523,323,s2443,150,2.5
3524,196,s4870,271,4.52
3525,441,s6285,114,1.9
3526,9,s4548,264,4.4
3527,429,s7409,166,2.77
3528,363,s5216,86,1.43
3529,81,s4530,19,0.32
3530,320,s7087,212,3.53
3531,410,s168,106,1.77
3532,174,s2871,58,0.97
3533,359,s4373,11,0.18
3534,273,s7680,243,4.05
3535,49,s1782,297,4.95
3536,69,s7768,226,3.77
3537,478,s1332,284,4.73
3538,268,s1415,200,3.33
3539,296,s3573,36,0.6
3540,196,s4588,47,0.78
3541,10,s7936,66,1.1
3542,90,s6403,231,3.85
3543,238,s5634,20,0.33
3544,360,s3971,36,0.6
3545,426,s1795,190,3.17
3546,139,s7529,198,3.3
3547,114,s2816,176,2.93
3548,45,s6271,234,3.9
3549,68,s6747,64,1.07
3550,191,s3975,11,0.18
3551,445,s6980,150,2.5
3552,500,s2955,39,0.65
3553,330,s7481,284,4.73
3554,193,s6697,41,0.68
3555,457,s8562,150,2.5
3556,73,s2689,74,1.23
3557,70,s4110,209,3.48
3558,144,s4555,273,4.55
3559,329,s1330,246,4.1
3560,42,s1820,238,3.97
3561,393,s4114,99,1.65
3562,382,s3853,207,3.45
3563,33,s6853,158,2.63
3564,296,s5965,283,4.72
3565,18,s7721,146,2.43
3566,362,s5760,73,1.22
3567,410,s5498,288,4.8
3568,350,s7386,233,3.88
3569,242,s1415,239,3.98
3570,324,s3181,187,3.12
3571,166,s2827,269,4.48
3572,347,s6807,174,2.9
3573,41,s7683,198,3.3
3574,260,s1960,145,2.42
3575,277,s6062,113,1.88
3576,125,s1600,263,4.38
3577,368,s1341,99,1.65
3578,311,s4626,295,4.92
3579,73,s8246,196,3.27
3580,119,s4752,199,3.32
3581,476,s7784,28,0.47
3582,213,s5030,19,0.32
3583,338,s8322,111,1.85
3584,405,s3704,49,0.82
3585,239,s513,106,1.77
3586,342,s5346,119,1.98
3587,200,s2061,57,0.95
3588,127,s8348,269,4.48
3589,391,s2333,68,1.13
3590,452,s981,138,2.3
3591,24,s3911,239,3.98
3592,324,s4123,37,0.62
3593,191,s1661,24,0.4
3594,111,s6914,149,2.48
3595,450,s5891,80,1.33
3596,38,s3002,119,1.98
3597,369,s1059,44,0.73
3598,392,s1208,198,3.3
3599,389,s3820,124,2.07
3600,368,s5837,214,3.57
3601,421,s4629,158,2.63
3602,8,s8436,269,4.48
3603,1,s7717,198,3.3
3604,299,s6837,280,4.67
3605,492,s4391,195,3.25
3606,217,s3577,275,4.58
3607,367,s3150,132,2.2
3608,92,s7975,122,2.03
3609,266,s4929,54,0.9
3610,167,s8255,249,4.15
3611,283,s3661,277,4.62
3612,138,s3057,259,4.32
3613,76,s1698,268,4.47
3614,65,s8755,180,3.0
3615,27,s2847,217,3.62
3616,286,s6607,191,3.18
3617,83,s8534,70,1.17
3618,379,s1545,18,0.3
3619,48,s8573,28,0.47
3620,324,s2034,61,1.02
3621,318,s7390,96,1.6
3622,339,s4223,56,0.93
3623,500,s643,115,1.92
3624,181,s1826,225,3.75
3625,468,s85,147,2.45
3626,478,s4948,272,4.53
3627,421,s6230,100,1.67
3628,324,s3493,130,2.17
3629,379,s3600,174,2.9
3630,241,s8597,153,2.55
3631,93,s8263,103,1.72
3632,267,s5661,136,2.27
3633,250,s1390,103,1.72
3634,298,s6402,113,1.88
3635,407,s1636,269,4.48
3636,198,s7586,173,2.88
3637,361,s6236,178,2.97
3638,31,s3464,294,4.9
3639,372,s1881,60,1.0
3640,102,s7435,123,2.05
3641,92,s5850,204,3.4
3642,411,s4322,266,4.43
3643,413,s5511,261,4.35
3644,179,s4309,300,5.0
3645,33,s5572,288,4.8
3646,213,s8666,158,2.63
3647,432,s5095,236,3.93
3648,36,s4612,181,3.02
3649,101,s2498,94,1.57
3650,296,s106,271,4.52
3651,356,s4681,89,1.48
3652,184,s5718,55,0.92
3653,20,s3992,201,3.35
3654,79,s1542,292,4.87
3655,7,s5879,182,3.03
3656,51,s3917,248,4.13
3657,391,s3360,101,1.68
3658,368,s6121,192,3.2
3659,419,s426,56,0.93
3660,330,s1951,296,4.93
3661,387,s6035,246,4.1
3662,50,s8098,265,4.42
3663,132,s6179,99,1.65
3664,276,s6837,229,3.82
3665,25,s5794,238,3.97
3666,451,s3360,279,4.65
3667,236,s1807,218,3.63
3668,309,s6355,286,4.77
3669,383,s232,226,3.77
3670,170,s80,95,1.58
3671,31,s6511,289,4.82
3672,271,s7822,252,4.2
3673,295,s4053,161,2.68
3674,444,s7695,290,4.83
3675,135,s812,48,0.8
3676,371,s6451,160,2.67
3677,3,s397,118,1.97
3678,471,s6642,287,4.78
3679,280,s1433,148,2.47
3680,202,s305,87,1.45
3681,31,s6702,280,4.67
3682,393,s951,69,1.15
3683,168,s3896,76,1.27
3684,155,s5280,110,1.83
3685,194,s8150,128,2.13
3686,460,s2685,220,3.67
3687,307,s3527,30,0.5
3688,293,s5378,126,2.1
3689,262,s6737,242,4.03
3690,100,s4069,62,1.03
3691,376,s1402,169,2.82
3692,210,s3820,235,3.92
3693,289,s148,125,2.08
3694,500,s1933,225,3.75
3695,462,s4663,131,2.18
3696,150,s3580,156,2.6
3697,360,s1694,29,0.48
3698,477,s3856,201,3.35
3699,17,s5953,142,2.37
3700,225,s5125,61,1.02
3701,91,s8563,26,0.43
3702,46,s4561,175,2.92
3703,173,s5306,215,3.58
3704,337,s7867,41,0.68
3705,258,s4718,92,1.53
3706,137,s6444,34,0.57
3707,204,s6286,233,3.88
3708,153,s4584,92,1.53
3709,7,s321,60,1.0
3710,237,s4971,109,1.82
3711,443,s5635,31,0.52
3712,212,s2921,95,1.58
3713,375,s5307,79,1.32
3714,221,s570,173,2.88
3715,344,s6845,271,4.52
3716,15,s6597,236,3.93
3717,249,s5065,290,4.83
3718,470,s3502,82,1.37
3719,376,s4400,253,4.22
3720,112,s8007,163,2.72
3721,5,s5479,145,2.42
3722,79,s1381,153,2.55
3723,150,s4759,173,2.88
3724,145,s3504,89,1.48
3725,2,s4245,187,3.12
3726,181,s337,183,3.05
3727,276,s1562,171,2.85
3728,15,s5868,240,4.0
3729,371,s2176,65,1.08
3730,65,s8372,297,4.95
3731,163,s1202,240,4.0
3732,464,s5483,253,4.22
3733,245,s5328,267,4.45
3734,409,s4204,101,1.68
3735,155,s2792,216,3.6
3736,26,s6391,171,2.85
3737,447,s5189,260,4.33
3738,162,s5980,130,2.17
3739,235,s3319,256,4.27
3740,451,s2097,140,2.33
3741,407,s5255,110,1.83
3742,156,s777,52,0.87
3743,191,s3893,186,3.1
3744,259,s8038,44,0.73
3745,49,s5059,194,3.23
3746,417,s5817,189,3.15
3747,132,s4323,178,2.97
3748,18,s7514,107,1.78
3749,361,s6234,188,3.13
3750,104,s4691,48,0.8
3751,413,s2003,30,0.5
3752,254,s1431,89,1.48
3753,346,s8069,250,4.17
3754,196,s697,52,0.87
3755,485,s8102,243,4.05
3756,248,s5501,225,3.75
3757,350,s4037,53,0.88
3758,267,s1168,104,1.73
3759,125,s5498,132,2.2
3760,126,s7575,82,1.37
3761,251,s6766,207,3.45
3762,360,s5966,278,4.63
3763,304,s3334,237,3.95
3764,60,s2047,61,1.02
3765,362,s7168,90,1.5
3766,184,s2811,142,2.37
3767,7,s6437,11,0.18
3768,157,s5361,172,2.87
3769,489,s3763,143,2.38
3770,290,s5699,126,2.1
3771,447,s5715,173,2.88
3772,355,s1370,81,1.35
3773,255,s6493,254,4.23
3774,422,s4269,172,2.87
3775,264,s2628,256,4.27
3776,434,s6629,224,3.73
3777,110,s515,56,0.93
3778,439,s6711,75,1.25
3779,188,s6312,182,3.03
3780,94,s5233,150,2.5
3781,30,s2045,137,2.28
3782,9,s7030,28,0.47
3783,438,s686,120,2.0
3784,198,s5996,118,1.97
3785,26,s7256,185,3.08
3786,275,s4466,213,3.55
3787,497,s2962,235,3.92
3788,488,s7744,235,3.92
3789,397,s6630,200,3.33
3790,25,s7792,137,2.28
3791,311,s6301,259,4.32
3792,283,s2953,269,4.48
3793,213,s3532,221,3.68
3794,461,s7893,168,2.8
3795,398,s2658,34,0.57
3796,172,s2124,293,4.88
3797,359,s4388,274,4.57
3798,492,s8415,245,4.08
3799,364,s5033,223,3.72
3800,451,s8377,103,1.72
3801,367,s4957,128,2.13
3802,405,s7477,162,2.7
3803,202,s3352,53,0.88
3804,283,s8057,215,3.58
3805,308,s8645,60,1.0
3806,67,s2042,44,0.73
3807,490,s7780,279,4.65
3808,451,s3449,171,2.85
3809,269,s3636,73,1.22
3810,483,s4167,259,4.32
3811,58,s1580,151,2.52
3812,383,s7414,125,2.08
3813,206,s577,101,1.68
3814,34,s5508,165,2.75
3815,118,s2752,170,2.83
3816,407,s7117,88,1.47
3817,152,s2696,203,3.38
